"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2013","2013","PC","Percentage","0","Units",,,72.6,,
"NZL","New Zealand","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2014","2014","PC","Percentage","0","Units",,,74.2,,
"NZL","New Zealand","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,73,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,72.8,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,72.3,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,74.4,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2001","2001","PC","Percentage","0","Units",,,73.6,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2002","2002","PC","Percentage","0","Units",,,74,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2003","2003","PC","Percentage","0","Units",,,74.7,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2004","2004","PC","Percentage","0","Units",,,74.3,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,74.6,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2006","2006","PC","Percentage","0","Units",,,74.1,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2007","2007","PC","Percentage","0","Units",,,74.7,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2008","2008","PC","Percentage","0","Units",,,75,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2009","2009","PC","Percentage","0","Units",,,73.9,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,73.5,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2011","2011","PC","Percentage","0","Units",,,73.9,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2012","2012","PC","Percentage","0","Units",,,76,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2013","2013","PC","Percentage","0","Units",,,76,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2014","2014","PC","Percentage","0","Units",,,77,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,76.9,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,53.9,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,57.4,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,61.6,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2001","2001","PC","Percentage","0","Units",,,63.2,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2002","2002","PC","Percentage","0","Units",,,65.3,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2003","2003","PC","Percentage","0","Units",,,64.3,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2004","2004","PC","Percentage","0","Units",,,63.1,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,62.9,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2006","2006","PC","Percentage","0","Units",,,62.2,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2007","2007","PC","Percentage","0","Units",,,64.6,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2008","2008","PC","Percentage","0","Units",,,64.9,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2009","2009","PC","Percentage","0","Units",,,65,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,65.6,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2011","2011","PC","Percentage","0","Units",,,66.9,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2012","2012","PC","Percentage","0","Units",,,67.5,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2013","2013","PC","Percentage","0","Units",,,68,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2014","2014","PC","Percentage","0","Units",,,69.2,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,69.8,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,45.5,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,40.4,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2001","2001","PC","Percentage","0","Units",,,41.5,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2002","2002","PC","Percentage","0","Units",,,40.3,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2003","2003","PC","Percentage","0","Units",,,41.8,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2004","2004","PC","Percentage","0","Units",,,41.3,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,43.4,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2006","2006","PC","Percentage","0","Units",,,42.6,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2007","2007","PC","Percentage","0","Units",,,44.8,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2008","2008","PC","Percentage","0","Units",,,46.8,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2009","2009","PC","Percentage","0","Units",,,47.5,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,48.9,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2011","2011","PC","Percentage","0","Units",,,51.6,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2012","2012","PC","Percentage","0","Units",,,53.5,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2013","2013","PC","Percentage","0","Units",,,55.9,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2014","2014","PC","Percentage","0","Units",,,57.2,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,57.5,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,27.6,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,23.7,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2001","2001","PC","Percentage","0","Units",,,24.1,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2002","2002","PC","Percentage","0","Units",,,23.3,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2003","2003","PC","Percentage","0","Units",,,23.9,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2004","2004","PC","Percentage","0","Units",,,23.3,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,23.5,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2006","2006","PC","Percentage","0","Units",,,20.3,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2007","2007","PC","Percentage","0","Units",,,20.6,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2008","2008","PC","Percentage","0","Units",,,21.6,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2009","2009","PC","Percentage","0","Units",,,23.2,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,25.9,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2011","2011","PC","Percentage","0","Units",,,29,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2012","2012","PC","Percentage","0","Units",,,31.3,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2013","2013","PC","Percentage","0","Units",,,33.3,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2014","2014","PC","Percentage","0","Units",,,35.2,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,37.3,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,66.9,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,61.2,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,64.5,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2001","2001","PC","Percentage","0","Units",,,63.7,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2002","2002","PC","Percentage","0","Units",,,64.3,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2003","2003","PC","Percentage","0","Units",,,65.2,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2004","2004","PC","Percentage","0","Units",,,62.8,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,62.4,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2006","2006","PC","Percentage","0","Units",,,62.7,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2007","2007","PC","Percentage","0","Units",,,63.2,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2008","2008","PC","Percentage","0","Units",,,62.9,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2009","2009","PC","Percentage","0","Units",,,62.6,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,62,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2011","2011","PC","Percentage","0","Units",,,61.6,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2012","2012","PC","Percentage","0","Units",,,60.4,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","5564","55-64","2013","2013","PC","Percentage","0","Units",,,62.7,,
