"COUNTRY","Country","SEX","Gender","AGE","Age","COUNTRY_ORIGIN","International students exclusion","ISC11_LEVEL_CAT","Education level and programe orientation ","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2011","2011",13.289,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2012","2012",14.703,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2013","2013",14.759,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2014","2014",19.053,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2005","2005",8.362,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2010","2010",16.318,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2011","2011",15.818,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2012","2012",16.93,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2013","2013",17.05,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2014","2014",18.101,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2005","2005",12.67,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2010","2010",19.001,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2011","2011",19.373,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2012","2012",23.287,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2013","2013",23.445,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2014","2014",28.144,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2005","2005",14.198,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2010","2010",21.118,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2011","2011",20.436,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2012","2012",22.56,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2013","2013",22.719,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2014","2014",25.814,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2010","2010",3.454,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2011","2011",2.076,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2012","2012",2.628,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2013","2013",2.63,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2014","2014",2.824,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2010","2010",2.739,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2011","2011",1.795,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2012","2012",2.649,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2013","2013",2.659,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2014","2014",3.022,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2010","2010",0.574,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2011","2011",0.575,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",0.475,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",0.473,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",0.231,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2010","2010",0.649,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2011","2011",0.635,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",0.509,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",0.508,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",0.197,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",38.807,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",39.023,,
"TUR","Turkey","F","Women","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",47.899,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",40.417,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",40.702,,
"TUR","Turkey","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",44.632,,
"GBR","United Kingdom","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2005","2005",4.324,,
"GBR","United Kingdom","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"GBR","United Kingdom","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2011","2011",4.753,,
"GBR","United Kingdom","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2012","2012",4.924,,
"GBR","United Kingdom","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2013","2013",6.17,,
"GBR","United Kingdom","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2014","2014",3.235,,
"GBR","United Kingdom","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2005","2005",3.594,,
"GBR","United Kingdom","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"GBR","United Kingdom","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2011","2011",4.438,,
"GBR","United Kingdom","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2012","2012",4.515,,
"GBR","United Kingdom","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2013","2013",5.418,,
"GBR","United Kingdom","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2014","2014",2.417,,
